date,year,month,ticker,firm,marketcap
2009-01-01,2009,1,VKING,VİKİNG KAĞIT ,16000.0
2009-01-01,2009,1,SASA,ADVANSA SASA,58401.0
2009-01-01,2009,1,ALKIM,ALKİM KİMYA,94449.5
2009-01-01,2009,1,BAGFS,BAGFAŞ ,177000.0
2009-01-01,2009,1,DEVA,DEVA HOLDİNG ,319200.0
2009-01-01,2009,1,DYOBY,DYO BOYA,49726.0938812
2009-01-01,2009,1,ECILC,ECZACIBAŞI İLAÇ ,455012.64
2009-01-01,2009,1,EGGUB,EGE GÜBRE ,43992.72
2009-01-01,2009,1,GOODY,GOOD-YEAR ,67334.80144745
2009-01-01,2009,1,GUBRF,GÜBRE FABRİK. ,475950.0
2009-01-01,2009,1,HEKTS,HEKTAŞ ,37314.12040299999
2009-01-01,2009,1,MRSHL,MARSHALL ,62000.0
2009-01-01,2009,1,PETKM,PETKİM ,778050.0
2009-01-01,2009,1,SODA,SODA SANAYİİ,213680.78837999998
2009-01-01,2009,1,TRCAS,TURCAS PETROL ,334425.0
2009-01-01,2009,1,TUPRS,TÜPRAŞ ,3931581.44
2009-01-01,2009,1,ADANA,ADANA ÇİMENTO (A) ,180095.08190660004
2009-01-01,2009,1,ADBGR,ADANA ÇİMENTO (B) ,112982.58197479999
2009-01-01,2009,1,ADNAC,ADANA ÇİMENTO (C) ,44431.3524655
2009-01-01,2009,1,AFYON,AFYON ÇİMENTO ,68400.0
2009-01-01,2009,1,AKCNS,AKÇANSA ,417354.60878500005
2009-01-01,2009,1,ANACM,ANADOLU CAM ,360098.3152
2009-01-01,2009,1,BTCIM,BATI ÇİMENTO ,310408.0
2009-01-01,2009,1,BSOKE,BATISÖKE ÇİMENTO,42750.0
2009-01-01,2009,1,BOLUC,BOLU ÇİMENTO ,137564.336
2009-01-01,2009,1,BUCIM,BURSA ÇİMENTO ,482520.08447999996
2009-01-01,2009,1,CMBTN,ÇİMBETON ,18054.0
2009-01-01,2009,1,CMENT,ÇİMENTAŞ ,266639.88736
2009-01-01,2009,1,DENCM,DENİZLİ CAM ,10260.0
2009-01-01,2009,1,EGSER,EGE SERAMİK ,28500.0
2009-01-01,2009,1,GOLTS,GÖLTAŞ ÇİMENTO ,183600.0
2009-01-01,2009,1,KONYA,KONYA ÇİMENTO ,190064.16
2009-01-01,2009,1,KUTPO,KÜTAHYA PORSELEN ,25660.8
2009-01-01,2009,1,MRDIN,MARDİN ÇİMENTO ,275167.728
2009-01-01,2009,1,NUHCM,NUH ÇİMENTO,1231751.52
2009-01-01,2009,1,TRKCM,TRAKYA CAM ,465940.47555000003
2009-01-01,2009,1,USAK,UŞAK SERAMİK ,6355.9365099999995
2009-01-01,2009,1,UNYEC,ÜNYE ÇİMENTO ,258811.03900160003
2009-01-01,2009,1,BRSAN,BORUSAN MANNESMANN ,170100.0
2009-01-01,2009,1,BURCE,BURÇELİK ,22194.0
2009-01-01,2009,1,BURVA,BURÇELİK VANA,4636.8
2009-01-01,2009,1,CELHA,ÇELİK HALAT ,44100.0
2009-01-01,2009,1,CEMTS,ÇEMTAŞ ,45961.344
2009-01-01,2009,1,DMSAS,DEMISAŞ DÖKÜM ,17080.0
2009-01-01,2009,1,ERBOS,ERBOSAN ,26308.8
2009-01-01,2009,1,EREGL,EREĞLİ DEMİR CELİK ,4112748.75
2009-01-01,2009,1,IZMDC,İZMİR DEMİR ÇELİK ,189240.0
2009-01-01,2009,1,KRDMA,KARDEMİR (A) ,90430.0563114
2009-01-01,2009,1,KRDMB,KARDEMİR (B) ,44382.1878654
2009-01-01,2009,1,KRDMD,KARDEMİR (D) ,188212.412675
2009-01-01,2009,1,SARKY,SARKUYSAN ,66000.0
2009-01-01,2009,1,ALCAR,ALARKO CARRIER ,63180.0
2009-01-01,2009,1,ASUZU,ANADOLU ISUZU ,71175.17830079999
2009-01-01,2009,1,ARCLK,ARÇELİK ,703929.6
2009-01-01,2009,1,BFREN,BOSCH FREN SİSTEMLERİ ,93750.0
2009-01-01,2009,1,DITAS,DİTAŞ DOĞAN ,12800.0
2009-01-01,2009,1,EGEEN,EGE ENDÜSTRİ ,16065.0
2009-01-01,2009,1,EMKEL,EMEK ELEKTRİK ,5711.99408
2009-01-01,2009,1,EMNIS,EMİNİŞ AMBALAJ ,23410.87
2009-01-01,2009,1,FMIZP,F-M İZMİT PİSTON ,107075.925
2009-01-01,2009,1,FROTO,FORD OTOSAN ,1480840.2
2009-01-01,2009,1,GEREL,GERSAN ELEKTRİK,8493.66
2009-01-01,2009,1,IHEVA,İHLAS EV ALETLERİ ,54540.450393299994
2009-01-01,2009,1,KARSN,KARSAN OTOMOTİV,66000.0
2009-01-01,2009,1,KLMSN,KLİMASAN KLİMA ,82500.0
2009-01-01,2009,1,OTKAR,OTOKAR ,196800.0
2009-01-01,2009,1,PARSN,PARSAN ,46267.2
2009-01-01,2009,1,TOASO,TOFAŞ OTO. FAB. ,600000.0
2009-01-01,2009,1,PRKAB,TÜRK PRYSMİAN KABLO  ,66044.16
2009-01-01,2009,1,TTRAK,TÜRK TRAKTÖR,217745.52
2009-01-01,2009,1,VESTL,VESTEL ,142119.58275
2009-01-01,2009,1,VESBE,VESTEL BEYAZ EŞYA,210900.0
2009-01-01,2009,1,ADEL,ADEL KALEMCİLİK ,25042.5
2009-01-01,2009,1,SERVE,SERVE KIRTASİYE ,4132.5
2009-01-01,2009,1,AKENR,AK ENERJİ,375705.0
2009-01-01,2009,1,AKSUE,AKSU ENERJİ ,15200.64
2009-01-01,2009,1,AYEN,AYEN ENERJİ,192572.1
2009-01-01,2009,1,ZOREN,ZORLU ENERJİ,174763.849
2009-01-01,2009,1,EDIP,EDİP İPLİK ,44691.3
2009-01-01,2009,1,ENKAI,ENKA İNŞAAT,6480000.0
2009-01-01,2009,1,DOAS,DOĞUŞ OTOMOTİV,213400.0
2009-01-01,2009,1,INTEM,İNTEMA ,11712.6
2009-01-01,2009,1,SANKO,SANKO PAZARLAMA,58684.5
2009-01-01,2009,1,SELEC,SELÇUK ECZA DEPOSU,745200.0
2009-01-01,2009,1,BIMAS,BİM MAĞAZALAR,2694450.0
2009-01-01,2009,1,MIPAZ,MİLPA ,18426.507264
2009-01-01,2009,1,VAKKO,VAKKO TEKSTİL ,52800.0
2009-01-01,2009,1,MAALT,MARMARİS ALTINYUNUS ,31162.778400000003
2009-01-01,2009,1,MARTI,MARTI OTEL ,29620.8
2009-01-01,2009,1,TEKTU,TEK-ART TURİZM,29982.3563
2009-01-01,2009,1,CLEBI,ÇELEBİ ,148230.0
2009-01-01,2009,1,RYSAS,REYSAŞ LOJİSTİK,47790.0
2009-01-01,2009,1,THYAO,TÜRK HAVA YOLLARI ,1067500.0
2009-01-01,2009,1,TCELL,TURKCELL,19470000.0
2009-01-01,2009,1,TTKOM,TÜRK TELEKOM ,14910000.0
2009-01-01,2009,1,BJKAS,BEŞİKTAŞ FUTBOL YAT. ,67600.0
2009-01-01,2009,1,FENER,FENERBAHÇE SPORTİF ,1068750.0
2009-01-01,2009,1,GSRAY,GALATASARAY SPORTİF,236060.0
2009-01-01,2009,1,TSPOR,TRABZONSPOR SPORTİF,215000.0
2009-01-01,2009,1,AKBNK,AKBANK ,14340000.0
2009-01-01,2009,1,ALBRK,ALBARAKA TÜRK,555170.0
2009-01-01,2009,1,GARAN,GARANTİ BANKASI ,9450000.0
2009-01-01,2009,1,ISATR,İŞ BANKASI (A) ,19120.0
2009-01-01,2009,1,ISBTR,İŞ BANKASI (B) ,19285.0
2009-01-01,2009,1,ISCTR,İŞ BANKASI (C) ,10144122.4
2009-01-01,2009,1,SKBNK,ŞEKERBANK ,400000.0
2009-01-01,2009,1,HALKB,T. HALK BANKASI,5350000.0
2009-01-01,2009,1,TSKB,T.S.K.B. ,375000.0
2009-01-01,2009,1,VAKBN,VAKIFLAR BANKASI,3000000.0
2009-01-01,2009,1,YKBNK,YAPI VE KREDİ BANK. ,7781221.79836
2009-01-01,2009,1,AKGRT,AKSİGORTA ,826200.0
2009-01-01,2009,1,ANHYT,ANADOLU HAYAT EMEK.,332500.0
2009-01-01,2009,1,ANSGR,ANADOLU SİGORTA ,325500.0
2009-01-01,2009,1,GUSGR,GÜNEŞ SİGORTA ,178500.0
2009-01-01,2009,1,RAYSG,RAY SİGORTA ,97790.0
2009-01-01,2009,1,CRDFA,CREDITWEST FACTORING ,37200.0
2009-01-01,2009,1,GARFA,GARANTİ FAKTORİNG,31609.6
2009-01-01,2009,1,ISFIN,İŞ FİN.KİR.,105450.0
2009-01-01,2009,1,VAKFN,VAKIF FİN. KİR. ,24400.0
2009-01-01,2009,1,ALARK,ALARKO HOLDİNG ,356195.7795
2009-01-01,2009,1,BRYAT,BORUSAN YAT. PAZ. ,86625.0
2009-01-01,2009,1,DOHOL,DOĞAN HOLDİNG ,1519000.0
2009-01-01,2009,1,ECZYT,ECZACIBAŞI YATIRIM ,131600.0
2009-01-01,2009,1,GLYHO,GLOBAL YAT. HOLDİNG ,56250.9218625
2009-01-01,2009,1,GSDHO,GSD HOLDİNG ,80000.0
2009-01-01,2009,1,IHLAS,İHLAS HOLDİNG ,79040.0
2009-01-01,2009,1,ISGSY,İŞ GİRİŞİM,35802.0
2009-01-01,2009,1,KCHOL,KOÇ HOLDİNG ,4649146.425
2009-01-01,2009,1,NTHOL,NET HOLDİNG ,98148.18
2009-01-01,2009,1,SISE,ŞİŞE CAM ,976035.51848
2009-01-01,2009,1,SAHOL,SABANCI HOLDİNG ,5688000.0
2009-01-01,2009,1,TAVHL,TAV HAVALİMANLARI,1017187.5
2009-01-01,2009,1,TKFEN,TEKFEN HOLDİNG ,801292.5
2009-01-01,2009,1,AKMGY,AKMERKEZ GMYO,319210.0
2009-01-01,2009,1,ALGYO,ALARKO GMYO ,55999.02
2009-01-01,2009,1,AGYO,ATAKULE GMYO,60480.0
2009-01-01,2009,1,DGGYO,DOĞUŞ GE GMYO ,45014.4
2009-01-01,2009,1,ISGYO,İŞ GMYO ,369000.0
2009-01-01,2009,1,NUGYO,NUROL GMYO ,14500.0
2009-01-01,2009,1,OZGYO,ÖZDERİCİ GMYO ,6084.0
2009-01-01,2009,1,PEGYO,PERA GMYO ,24000.0
2009-01-01,2009,1,SNGYO,SİNPAŞ GMYO,197243.2944
2009-01-01,2009,1,VKGYO,VAKIF GMYO ,22967.0
2009-01-01,2009,1,YKGYO,YAPI KREDİ KORAY GMYO ,26000.0
2009-01-01,2009,1,ATLAS,ATLAS YAT. ORT. ,1338.48
2009-01-01,2009,1,EGCYO,EGELİ YAT. ORT. ,5610.0
2009-01-01,2009,1,ETYAT,EURO TREND YAT. ORT. ,3150.0
2009-01-01,2009,1,GRNYO,GARANTİ YAT. ORT. ,7114.5
2009-01-01,2009,1,ISYAT,İŞ YAT. ORT. ,68677.875
2009-01-01,2009,1,OYAYO,OYAK YAT. ORT. ,3600.0
2009-01-01,2009,1,ISMEN,İŞ Y. MEN. DEĞ. ,100285.08
2009-01-01,2009,1,ALCTL,ALCATEL LUCENT TELETAŞ ,44892.89552
2009-01-01,2009,1,ARENA,ARENA BİLGİSAYAR,18560.0
2009-01-01,2009,1,ESCOM,ESCORT COMPUTER,9688.8
2009-01-01,2009,1,INDES,İNDEKS BİLGİSAYAR,46480.0
2009-01-01,2009,1,KAREL,KAREL ELEKTRONİK,20500.0
2009-01-01,2009,1,LINK,LİNK BİLGİSAYAR,6160.0
2009-01-01,2009,1,LOGO,LOGO YAZILIM,23750.0
2009-01-01,2009,1,NETAS,NETAŞ TELEKOM. ,53189.13599999999
2009-01-01,2009,1,ASELS,ASELSAN ,352836.0
2009-01-01,2009,1,AYCES,ALTINYUNUS ÇEŞME ,35691.856199999995
2009-01-01,2009,1,BRMEN,BİRLİK MENSUCAT ,8179.38
2009-01-01,2009,1,DARDL,DARDANEL ,9743.4624
2009-01-01,2009,1,DOGUB,DOĞUSAN ,10902.0
2009-01-01,2009,1,EGPRO,EGE PROFİL ,80415.315
2009-01-01,2009,1,ASLAN,LAFARGE ASLAN ÇİMENTO ,303613.307235
2009-01-01,2009,1,METUR,METEMTUR OTELCİLİK,6240.0
2009-01-01,2009,1,PKENT,PETROKENT TURİZM ,26179.2
2009-01-01,2009,1,SILVR,SİLVERLİNE ENDÜSTRİ ,13984.0
2009-01-01,2009,1,SONME,SÖNMEZ FİLAMENT ,30835.75
2009-01-01,2009,1,SNPAM,SÖNMEZ PAMUKLU ,45560.81249999999
2009-01-01,2009,1,SEKFK,ŞEKER FİN. KİR.,16400.0
2009-01-01,2009,1,ARMDA,ARMADA BİLGİSAYAR,7680.0
2009-01-01,2009,1,DGATE,DATAGATE BİLGİSAYAR,9300.0
2009-01-01,2009,1,PKART,PLASTİKKART,28210.0
2009-01-01,2009,1,EPLAS,EGEPLAST ,12200.0
2009-01-01,2009,1,MAKTK,MAKİNA TAKIM ,4760.0
2009-01-01,2009,1,MZHLD,MAZHAR ZORLU HOLDİNG ,3792.6
2009-01-01,2009,1,SELGD,SELÇUK GIDA ,6182.157939999999
2009-02-01,2009,2,ALYAG,ALTINYAĞ,9397.423200000001
2009-02-01,2009,2,AEFES,ANADOLU EFES,4860000.0
2009-02-01,2009,2,BANVT,BANVİT ,137032.30323000002
2009-02-01,2009,2,CCOLA,COCA COLA İÇECEK,1793314.0130999999
2009-02-01,2009,2,ERSU,ERSU GIDA,10800.0
2009-02-01,2009,2,FRIGO,FRİGO PAK GIDA ,5760.0
2009-02-01,2009,2,KENT,KENT GIDA ,674001.4325
2009-02-01,2009,2,KERVT,KEREVİTAŞ GIDA ,31636.8
2009-02-01,2009,2,KNFRT,KONFRUT GIDA ,10296.0
2009-02-01,2009,2,KRSTL,KRİSTAL KOLA ,14400.0
2009-02-01,2009,2,MERKO,MERKO GIDA ,55114.5
2009-02-01,2009,2,PENGD,PENGUEN GIDA ,23782.0
2009-02-01,2009,2,PETUN,PINAR ET VE UN,99237.15
2009-02-01,2009,2,PINSU,PINAR SU ,34378.43445
2009-02-01,2009,2,PNSUT,PINAR SÜT ,107882.523
2009-02-01,2009,2,TBORG,T.TUBORG ,80976.9636
2009-02-01,2009,2,ULKER,ÜLKER BİSKÜVİ,443190.0
2009-02-01,2009,2,ATEKS,AKIN TEKSTİL ,20160.0
2009-02-01,2009,2,ARSAN,ARSAN TEKSTİL ,27216.0
2009-02-01,2009,2,DERIM,DERİMOD ,11880.0
2009-02-01,2009,2,DESA,DESA DERİ,17227.689451
2009-02-01,2009,2,KRTEK,KARSU TEKSTİL ,11934.169465248
2009-02-01,2009,2,KORDS,KORDSA,245106.63576
2009-02-01,2009,2,LUKSK,LÜKS KADİFE ,16000.0
2009-02-01,2009,2,MNDRS,MENDERES TEKSTİL,38640.0
2009-02-01,2009,2,SKTAS,SÖKTAŞ ,32400.0
2009-02-01,2009,2,GENTS,GENTAŞ ,45732.211200000005
2009-02-01,2009,2,ALKA,ALKİM KAĞIT,69300.0
2009-02-01,2009,2,BAKAB,BAK AMBALAJ ,17460.0
2009-02-01,2009,2,DOBUR,DOĞAN BURDA,20111.4375
2009-02-01,2009,2,DURDO,DURAN DOĞAN BASIM ,12663.90165
2009-02-01,2009,2,HURGZ,HÜRRİYET GZT. ,211600.0
2009-02-01,2009,2,KAPLM,KAPLAMİN ,20544.0
2009-02-01,2009,2,KARTN,KARTONSAN ,156035.78155
2009-02-01,2009,2,KOZAA,KOZA MADENCİLİK,269715.6
2009-02-01,2009,2,TIRE,TİRE KUTSAN ,199703.3307
2009-02-01,2009,2,VKING,VİKİNG KAĞIT ,19800.0
2009-02-01,2009,2,SASA,ADVANSA SASA,49749.0
2009-02-01,2009,2,ALKIM,ALKİM KİMYA,88515.5
2009-02-01,2009,2,BAGFS,BAGFAŞ ,187500.0
2009-02-01,2009,2,DEVA,DEVA HOLDİNG ,261600.0
2009-02-01,2009,2,DYOBY,DYO BOYA,45205.53989200001
2009-02-01,2009,2,ECILC,ECZACIBAŞI İLAÇ ,444048.48
2009-02-01,2009,2,EGGUB,EGE GÜBRE ,41983.92
2009-02-01,2009,2,GOODY,GOOD-YEAR ,69718.33424205
2009-02-01,2009,2,GUBRF,GÜBRE FABRİK. ,434200.0
2009-02-01,2009,2,HEKTS,HEKTAŞ ,38600.814210000004
2009-02-01,2009,2,MRSHL,MARSHALL ,61500.0
2009-02-01,2009,2,PETKM,PETKİM ,819000.0
2009-02-01,2009,2,SODA,SODA SANAYİİ,240914.61435
2009-02-01,2009,2,TRCAS,TURCAS PETROL ,335790.0
2009-02-01,2009,2,TUPRS,TÜPRAŞ ,3881497.6
2009-02-01,2009,2,ADANA,ADANA ÇİMENTO (A) ,211239.3441912
2009-02-01,2009,2,ADBGR,ADANA ÇİMENTO (B) ,125677.25410679998
2009-02-01,2009,2,ADNAC,ADANA ÇİMENTO (C) ,45700.81967879999
2009-02-01,2009,2,AFYON,AFYON ÇİMENTO ,79800.0
2009-02-01,2009,2,AKCNS,AKÇANSA ,390552.01923000003
2009-02-01,2009,2,ANACM,ANADOLU CAM ,335860.9286
2009-02-01,2009,2,BTCIM,BATI ÇİMENTO ,312984.0
2009-02-01,2009,2,BSOKE,BATISÖKE ÇİMENTO,45000.0
2009-02-01,2009,2,BOLUC,BOLU ÇİMENTO ,152992.112
2009-02-01,2009,2,BUCIM,BURSA ÇİMENTO ,571405.3632
2009-02-01,2009,2,CMBTN,ÇİMBETON ,20709.0
2009-02-01,2009,2,CMENT,ÇİMENTAŞ ,287849.8784
2009-02-01,2009,2,DENCM,DENİZLİ CAM ,10080.0
2009-02-01,2009,2,EGSER,EGE SERAMİK ,28500.0
2009-02-01,2009,2,GOLTS,GÖLTAŞ ÇİMENTO ,174960.0
2009-02-01,2009,2,KONYA,KONYA ÇİMENTO ,196155.96
2009-02-01,2009,2,KUTPO,KÜTAHYA PORSELEN ,24235.2
2009-02-01,2009,2,MRDIN,MARDİN ÇİMENTO ,289650.24
2009-02-01,2009,2,NUHCM,NUH ÇİMENTO,1276815.6
2009-02-01,2009,2,TRKCM,TRAKYA CAM ,433806.64965000004
2009-02-01,2009,2,USAK,UŞAK SERAMİK ,6067.030304999999
2009-02-01,2009,2,UNYEC,ÜNYE ÇİMENTO ,291162.4188768
2009-02-01,2009,2,BRSAN,BORUSAN MANNESMANN ,150255.0
2009-02-01,2009,2,BURCE,BURÇELİK ,26082.0
2009-02-01,2009,2,BURVA,BURÇELİK VANA,4636.8
2009-02-01,2009,2,CELHA,ÇELİK HALAT ,43500.0
2009-02-01,2009,2,CEMTS,ÇEMTAŞ ,51532.416
2009-02-01,2009,2,DMSAS,DEMISAŞ DÖKÜM ,16800.0
2009-02-01,2009,2,ERBOS,ERBOSAN ,23385.6
2009-02-01,2009,2,EREGL,EREĞLİ DEMİR CELİK ,3951915.0
2009-02-01,2009,2,IZMDC,İZMİR DEMİR ÇELİK ,187995.0
2009-02-01,2009,2,KRDMA,KARDEMİR (A) ,89270.6966151
2009-02-01,2009,2,KRDMB,KARDEMİR (B) ,44382.1878654
2009-02-01,2009,2,KRDMD,KARDEMİR (D) ,188212.412675
2009-02-01,2009,2,SARKY,SARKUYSAN ,69000.0
2009-02-01,2009,2,ALCAR,ALARKO CARRIER ,71820.0
2009-02-01,2009,2,ASUZU,ANADOLU ISUZU ,71683.57243151999
2009-02-01,2009,2,ARCLK,ARÇELİK ,695930.4
2009-02-01,2009,2,BFREN,BOSCH FREN SİSTEMLERİ ,91250.0
2009-02-01,2009,2,DITAS,DİTAŞ DOĞAN ,20100.0
2009-02-01,2009,2,EGEEN,EGE ENDÜSTRİ ,19057.5
2009-02-01,2009,2,EMKEL,EMEK ELEKTRİK ,6151.37824
2009-02-01,2009,2,EMNIS,EMİNİŞ AMBALAJ ,21327.18
2009-02-01,2009,2,FMIZP,F-M İZMİT PİSTON ,86374.5795
2009-02-01,2009,2,FROTO,FORD OTOSAN ,1466803.8
2009-02-01,2009,2,GEREL,GERSAN ELEKTRİK,8628.48
2009-02-01,2009,2,IHEVA,İHLAS EV ALETLERİ ,56454.150407099994
2009-02-01,2009,2,KARSN,KARSAN OTOMOTİV,61000.0
2009-02-01,2009,2,KLMSN,KLİMASAN KLİMA ,74100.0
2009-02-01,2009,2,OTKAR,OTOKAR ,192000.0
2009-02-01,2009,2,PARSN,PARSAN ,48837.6
2009-02-01,2009,2,TOASO,TOFAŞ OTO. FAB. ,615000.0
2009-02-01,2009,2,PRKAB,TÜRK PRYSMİAN KABLO  ,69975.36
2009-02-01,2009,2,TTRAK,TÜRK TRAKTÖR,196397.92
2009-02-01,2009,2,VESTL,VESTEL ,140365.02
2009-02-01,2009,2,VESBE,VESTEL BEYAZ EŞYA,207100.0
2009-02-01,2009,2,ADEL,ADEL KALEMCİLİK ,29925.0
2009-02-01,2009,2,SERVE,SERVE KIRTASİYE ,4422.5
2009-02-01,2009,2,AKENR,AK ENERJİ,411642.0
2009-02-01,2009,2,AKSUE,AKSU ENERJİ ,14616.0
2009-02-01,2009,2,AYEN,AYEN ENERJİ,173434.5
2009-02-01,2009,2,ZOREN,ZORLU ENERJİ,160064.086
2009-02-01,2009,2,EDIP,EDİP İPLİK ,38884.95
2009-02-01,2009,2,ENKAI,ENKA İNŞAAT,7440000.0
2009-02-01,2009,2,DOAS,DOĞUŞ OTOMOTİV,185900.0
2009-02-01,2009,2,INTEM,İNTEMA ,12052.8
2009-02-01,2009,2,SANKO,SANKO PAZARLAMA,60858.0
2009-02-01,2009,2,SELEC,SELÇUK ECZA DEPOSU,874575.0
2009-02-01,2009,2,BIMAS,BİM MAĞAZALAR,2542650.0
2009-02-01,2009,2,MIPAZ,MİLPA ,14452.16256
2009-02-01,2009,2,VAKKO,VAKKO TEKSTİL ,48000.0
2009-02-01,2009,2,MAALT,MARMARİS ALTINYUNUS ,33920.5464
2009-02-01,2009,2,MARTI,MARTI OTEL ,29620.8
2009-02-01,2009,2,TEKTU,TEK-ART TURİZM,36257.7332
2009-02-01,2009,2,CLEBI,ÇELEBİ ,179820.0
2009-02-01,2009,2,RYSAS,REYSAŞ LOJİSTİK,46020.0
2009-02-01,2009,2,THYAO,TÜRK HAVA YOLLARI ,980000.0
2009-02-01,2009,2,TCELL,TURKCELL,18590000.0
2009-02-01,2009,2,TTKOM,TÜRK TELEKOM ,13650000.0
2009-02-01,2009,2,BJKAS,BEŞİKTAŞ FUTBOL YAT. ,68400.0
2009-02-01,2009,2,FENER,FENERBAHÇE SPORTİF ,925000.0
2009-02-01,2009,2,GSRAY,GALATASARAY SPORTİF,242165.0
2009-02-01,2009,2,TSPOR,TRABZONSPOR SPORTİF,227500.0
2009-02-01,2009,2,AKBNK,AKBANK ,11760000.0
2009-02-01,2009,2,ALBRK,ALBARAKA TÜRK,520135.0
2009-02-01,2009,2,GARAN,GARANTİ BANKASI ,8694000.0
2009-02-01,2009,2,ISATR,İŞ BANKASI (A) ,16560.0
2009-02-01,2009,2,ISBTR,İŞ BANKASI (B) ,18415.0
2009-02-01,2009,2,ISCTR,İŞ BANKASI (C) ,9041500.4
2009-02-01,2009,2,SKBNK,ŞEKERBANK ,352000.0
2009-02-01,2009,2,HALKB,T. HALK BANKASI,4475000.0
2009-02-01,2009,2,TSKB,T.S.K.B. ,335000.0
2009-02-01,2009,2,VAKBN,VAKIFLAR BANKASI,2700000.0
2009-02-01,2009,2,YKBNK,YAPI VE KREDİ BANK. ,7172634.6186
2009-02-01,2009,2,AKGRT,AKSİGORTA ,725220.0
2009-02-01,2009,2,ANHYT,ANADOLU HAYAT EMEK.,310000.0
2009-02-01,2009,2,ANSGR,ANADOLU SİGORTA ,318500.0
2009-02-01,2009,2,GUSGR,GÜNEŞ SİGORTA ,151500.0
2009-02-01,2009,2,RAYSG,RAY SİGORTA ,100870.0
2009-02-01,2009,2,CRDFA,CREDITWEST FACTORING ,39900.0
2009-02-01,2009,2,GARFA,GARANTİ FAKTORİNG,35920.0
2009-02-01,2009,2,ISFIN,İŞ FİN.KİR.,98050.0
2009-02-01,2009,2,VAKFN,VAKIF FİN. KİR. ,22600.0
2009-02-01,2009,2,ALARK,ALARKO HOLDİNG ,362672.06639999995
2009-02-01,2009,2,BRYAT,BORUSAN YAT. PAZ. ,84375.0
2009-02-01,2009,2,DOHOL,DOĞAN HOLDİNG ,1249500.0
2009-02-01,2009,2,ECZYT,ECZACIBAŞI YATIRIM ,116900.0
2009-02-01,2009,2,GLYHO,GLOBAL YAT. HOLDİNG ,51750.8481135
2009-02-01,2009,2,GSDHO,GSD HOLDİNG ,72500.0
2009-02-01,2009,2,IHLAS,İHLAS HOLDİNG ,82992.0
2009-02-01,2009,2,ISGSY,İŞ GİRİŞİM,34866.0
2009-02-01,2009,2,KCHOL,KOÇ HOLDİNG ,4266749.1
2009-02-01,2009,2,NTHOL,NET HOLDİNG ,101532.6
2009-02-01,2009,2,SISE,ŞİŞE CAM ,955911.0748
2009-02-01,2009,2,SAHOL,SABANCI HOLDİNG ,4428000.0
2009-02-01,2009,2,TAVHL,TAV HAVALİMANLARI,992968.75
2009-02-01,2009,2,TKFEN,TEKFEN HOLDİNG ,777550.5
2009-02-01,2009,2,AKMGY,AKMERKEZ GMYO,320580.0
2009-02-01,2009,2,ALGYO,ALARKO GMYO ,68626.25
2009-02-01,2009,2,AGYO,ATAKULE GMYO,58800.0
2009-02-01,2009,2,DGGYO,DOĞUŞ GE GMYO ,50641.2
2009-02-01,2009,2,ISGYO,İŞ GMYO ,418500.0
2009-02-01,2009,2,NUGYO,NUROL GMYO ,13900.0
2009-02-01,2009,2,OZGYO,ÖZDERİCİ GMYO ,5460.0
2009-02-01,2009,2,PEGYO,PERA GMYO ,21120.0
2009-02-01,2009,2,SNGYO,SİNPAŞ GMYO,189024.82379999998
2009-02-01,2009,2,VKGYO,VAKIF GMYO ,21230.0
2009-02-01,2009,2,YKGYO,YAPI KREDİ KORAY GMYO ,27600.0
2009-02-01,2009,2,ATLAS,ATLAS YAT. ORT. ,1407.12
2009-02-01,2009,2,EGCYO,EGELİ YAT. ORT. ,5780.0
2009-02-01,2009,2,ETYAT,EURO TREND YAT. ORT. ,3050.0
2009-02-01,2009,2,GRNYO,GARANTİ YAT. ORT. ,7114.5
2009-02-01,2009,2,ISYAT,İŞ YAT. ORT. ,67331.25
2009-02-01,2009,2,OYAYO,OYAK YAT. ORT. ,3500.0
2009-02-01,2009,2,ISMEN,İŞ Y. MEN. DEĞ. ,105060.56
2009-02-01,2009,2,ALCTL,ALCATEL LUCENT TELETAŞ ,51472.02676000001
2009-02-01,2009,2,ARENA,ARENA BİLGİSAYAR,19520.0
2009-02-01,2009,2,ESCOM,ESCORT COMPUTER,9909.0
2009-02-01,2009,2,INDES,İNDEKS BİLGİSAYAR,45360.0
2009-02-01,2009,2,KAREL,KAREL ELEKTRONİK,23250.0
2009-02-01,2009,2,LINK,LİNK BİLGİSAYAR,9020.0
2009-02-01,2009,2,LOGO,LOGO YAZILIM,23000.0
2009-02-01,2009,2,NETAS,NETAŞ TELEKOM. ,66810.744
2009-02-01,2009,2,ASELS,ASELSAN ,331665.84
2009-02-01,2009,2,AYCES,ALTINYUNUS ÇEŞME ,43567.524
2009-02-01,2009,2,BRMEN,BİRLİK MENSUCAT ,7683.66
2009-02-01,2009,2,DARDL,DARDANEL ,8699.52
2009-02-01,2009,2,DOGUB,DOĞUSAN ,11534.0
2009-02-01,2009,2,EGPRO,EGE PROFİL ,79223.977
2009-02-01,2009,2,ASLAN,LAFARGE ASLAN ÇİMENTO ,353412.3153
2009-02-01,2009,2,METUR,METEMTUR OTELCİLİK,6560.0
2009-02-01,2009,2,PKENT,PETROKENT TURİZM ,23120.64
2009-02-01,2009,2,SILVR,SİLVERLİNE ENDÜSTRİ ,14896.0
2009-02-01,2009,2,SONME,SÖNMEZ FİLAMENT ,38124.2
